date,vicage,vicsex,vicethnic,susno,susage,sussex,weapon,Status,latitude,longitude,ladnm
2017-05-29,32,F,White or White British,1,28,M,Knife,Solved,51.52888,-0.20149,Westminster
2017-06-01,23,M,Any Other Ethnic Appearance,2,21,M,Vehicle,Solved,51.60425,-0.1734,Barnet
2017-06-02,17,M,Black or Black British,2,18,M,Knife,Awaiting Outcome,51.47804,-0.08372,Southwark
2017-06-03,45,M,White or White British,3,27,M,Vehicle,Solved,51.50544,-0.09106,Southwark
2017-06-03,39,M,White or White British,4,28,M,Knife,Solved,51.50544,-0.09106,Southwark
2017-06-03,28,F,White or White British,5,29,M,Knife,Solved,51.50544,-0.09106,Southwark
2017-06-03,21,F,White or White British,6,30,M,Knife,Solved,51.50544,-0.09106,Southwark
2017-06-03,36,M,White or White British,7,31,M,Knife,Solved,51.50544,-0.09106,Southwark
2017-06-03,26,M,White or White British,8,32,M,Knife,Solved,51.50544,-0.09106,Southwark
2017-06-03,32,M,White or White British,9,33,M,Knife,Solved,51.50544,-0.09106,Southwark
2017-06-03,30,F,White or White British,10,34,M,Vehicle,Solved,51.50544,-0.09106,Southwark
2017-06-06,39,M,Black or Black British,2,23,F,Knife,Solved,51.40893,-0.28659,Kingston upon Thames
2017-06-06,16,M,Black or Black British,1,16,M,Knife,Solved,51.58625,-0.0672,Haringey
2017-06-09,24,M,Black or Black British,2,41,M,Gun,Solved,51.37823,-0.09951,Croydon
2017-06-13,30,M,White or White British,2,15,M,Knife,Solved,51.48739,0.02691,Greenwich
2017-06-19,51,M,Asian or Asian British,1,47,M,Vehicle,Solved,51.56358,-0.10568,Islington
2017-06-19,26,M,,1,51,M,Knife,Solved,51.44508,-0.00715,Lewisham
2017-06-26,23,M,White or White British,1,25,F,Knife,Solved,51.51097,0.03491,Newham
2017-06-26,29,M,White or White British,1,24,M,Knife,Solved,51.51215,0.03729,Newham
2017-06-26,34,M,White or White British,1,51,M,Knife,Solved,51.52728,0.05822,Newham
2017-06-29,18,M,Black or Black British,1,20,M,Knife,Unsolved,51.52838,-0.27592,Ealing
2017-07-06,63,F,White or White British,1,20,M,None,Solved,51.41192,-0.15166,Merton
2017-07-10,89,F,White or White British,1,54,M,Knife,Solved,51.56923,0.26482,Havering
2017-07-11,28,M,White or White British,4,22,M,Knife,Solved,51.60074,0.21078,Havering
2017-07-15,31,M,White or White British,2,25,M,Knife,Solved,51.48096,-0.00792,Greenwich
2017-07-19,20,F,Asian or Asian British,1,33,M,Knife,Solved,51.41121,-0.23954,Merton
2017-07-20,24,F,Black or Black British,1,21,M,Knife,Unsolved,51.64365,-0.03705,Enfield
2017-07-21,36,F,White or White British,1,34,M,Blunt Object,Solved,51.38048,-0.08922,Croydon
2017-08-02,16,M,Black or Black British,,,,Knife,Awaiting Outcome,51.53164,0.09168,Barking and Dagenham
2017-08-02,49,M,White or White British,1,21,M,None,Solved,51.51564,-0.14696,Westminster
2017-08-05,18,M,Asian or Asian British,1,23,M,Vehicle,Solved,51.64854,-0.07984,Enfield
2017-08-08,15,M,Black or Black British,4,18,M,Knife,Solved,51.41145,-0.10922,Croydon
2017-08-08,19,M,Black or Black British,8,21,M,Knife,Solved,51.48547,-0.07011,Southwark
2017-08-11,33,F,White or White British,1,27,M,Knife,Solved,51.57294,-0.1971,Barnet
2017-08-11,66,F,White or White British,1,27,M,Knife,Solved,51.57294,-0.1971,Barnet
2017-08-14,49,M,White or White British,1,38,M,Knife,Solved,51.45667,0.05086,Greenwich
2017-08-18,30,M,Black or Black British,2,45,M,Knife,Solved,51.46227,-0.11237,Lambeth
2017-08-20,29,M,White or White British,1,39,M,Knife,Solved,51.546,0.04037,Newham
2017-08-23,54,M,Any Other Ethnic Appearance,,,,Gun,Unsolved,51.62825,-0.05091,Enfield
2017-08-25,19,M,Black or Black British,,,,Gun,Unsolved,51.54623,0.0042,Newham
2017-08-25,27,M,Black or Black British,3,19,M,Knife,Solved,51.54489,-0.08745,Islington
2017-09-04,29,M,Black or Black British,3,18,M,Knife,Unsolved,51.46025,-0.35352,Hounslow
2017-09-04,20,M,Black or Black British,1,17,M,Knife,Awaiting Outcome,51.5318,-0.13998,Camden
2017-09-05,14,M,Black or Black British,,,,Gun,Unsolved,51.5511,0.02401,Newham
2017-09-20,21,F,White or White British,2,40,M,Arson,Solved,51.44553,-0.20592,Wandsworth
2017-09-24,30,M,Black or Black British,5,23,M,Knife,Awaiting Outcome,51.43245,-0.10202,Lambeth
2017-09-30,21,M,Black or Black British,2,22,M,Knife,Solved,51.52185,-0.03049,Tower Hamlets
2017-10-02,51,M,White or White British,1,47,M,None,Solved,51.52881,0.18349,Havering
2017-10-06,18,M,Black or Black British,2,14,M,Knife,Solved,51.56145,-0.24568,Brent
2017-10-13,31,M,White or White British,1,26,M,None,Solved,51.47386,-0.36584,Hounslow
2017-10-15,20,M,Any Other Ethnic Appearance,3,16,M,Knife,Unsolved,51.53948,0.01799,Newham
2017-10-16,20,M,Black or Black British,2,18,M,Knife,Solved,51.47528,-0.20115,Hammersmith and Fulham
2017-10-16,28,M,Asian or Asian British,2,18,M,Knife,Awaiting Outcome,51.52111,-0.17742,Westminster
2017-10-17,31,M,Asian or Asian British,2,23,M,None,Awaiting Outcome,51.53738,0.02767,Newham
2017-10-29,17,M,Black or Black British,2,18,M,Knife,Awaiting Outcome,51.37605,-0.10146,Croydon
2017-10-30,55,M,White or White British,1,48,M,Knife,Awaiting Outcome,51.49319,-0.20124,Kensington and Chelsea
2017-11-02,17,M,Black or Black British,5,18,M,Knife,Awaiting Outcome,51.40882,-0.06454,Bromley
2017-11-04,7,F,Asian or Asian British,1,55,M,Ligature,Solved,51.40289,-0.23152,Merton
2017-11-08,21,M,Black or Black British,1,21,M,Knife,Awaiting Outcome,51.49895,0.06086,Newham
2017-11-11,26,M,Black or Black British,1,21,M,Gun,Solved,51.52202,-0.37473,Ealing
2017-11-12,36,M,White or White British,3,27,M,Blunt Object,Awaiting Outcome,51.5603,0.0849,Redbridge
2017-11-14,20,M,Any Other Ethnic Appearance,,,,Knife,Awaiting Outcome,51.55743,-0.06379,Hackney
2017-11-16,55,F,White or White British,,,,Knife,Awaiting Outcome,51.59096,-0.1411,Haringey
2017-11-19,29,M,White or White British,1,32,M,None,Solved,51.49736,-0.0114,Tower Hamlets
2017-11-20,18,M,Black or Black British,5,20,M,Knife,Awaiting Outcome,51.5962,-0.03217,Waltham Forest
2017-11-21,18,M,White or White British,3,17,M,Knife,Awaiting Outcome,51.55225,-0.35451,Ealing
2017-11-29,40,M,Any Other Ethnic Appearance,1,17,M,Blunt Object,Solved,51.57054,-0.09611,Hackney
2017-12-01,60,M,Black or Black British,1,61,M,Knife,Solved,51.45197,-0.05569,Southwark
2017-12-04,41,F,Black or Black British,,,,Strangulation,Unsolved,51.476,-0.02423,Lewisham
2017-12-04,69,M,Black or Black British,,,,Strangulation,Unsolved,51.476,-0.02423,Lewisham
2017-12-07,24,M,Black or Black British,,,,Knife,Unsolved,51.54319,-0.03842,Hackney
2017-12-10,23,M,White or White British,1,23,M,Knife,Solved,51.54004,-0.31537,Ealing
2017-12-16,21,M,Black or Black British,1,21,M,Knife,Solved,51.62518,-0.04641,Enfield
2017-12-22,36,M,Asian or Asian British,1,35,M,Knife,Solved,51.46461,-0.36894,Hounslow
2017-12-24,22,F,White or White British,1,31,M,Knife,Solved,51.57456,-0.10287,Haringey
2017-12-31,18,M,Black or Black British,1,21,M,Knife,Awaiting Outcome,51.67577,-0.04105,Enfield
2017-12-31,17,M,Black or Black British,1,16,M,Knife,Awaiting Outcome,51.44002,-0.10572,Lambeth
2017-12-31,20,M,Black or Black British,,,,Knife,Unsolved,51.52779,0.00683,Newham
2018-01-01,20,M,Black or Black British,3,19,M,Knife,Awaiting Outcome,51.52553,-0.09199,Islington
2018-01-03,44,F,White or White British,1,45,M,Knife,Solved,51.56797,0.09566,Redbridge
2018-01-08,34,M,Black or Black British,3,17,M,Knife,Awaiting Outcome,51.55456,-0.08294,Hackney
2018-01-08,49,M,Asian or Asian British,1,16,M,None,Solved,51.61476,-0.24693,Barnet
2018-01-10,18,M,Black or Black British,1,18,M,None,Awaiting Outcome,51.41848,0.06419,Bromley
2018-01-11,25,M,Black or Black British,3,24,M,Knife,Solved,51.51051,-0.24625,Hammersmith and Fulham
2018-01-28,26,M,Black or Black British,,,,Knife,Unsolved,51.56562,-0.0668,Hackney
2018-01-31,25,M,Black or Black British,3,21,M,Knife,Awaiting Outcome,51.51696,-0.24034,Hammersmith and Fulham
2018-02-01,49,M,Asian or Asian British,1,30,M,None,Solved,51.56369,0.09711,Redbridge
2018-02-02,1,F,,2,21,F,None,Awaiting Outcome,51.59303,-0.0699,Haringey
2018-02-03,22,M,Black or Black British,1,20,M,Knife,Solved,51.59754,-0.06648,Haringey
2018-02-03,19,M,Any Other Ethnic Appearance,2,19,M,Knife,Awaiting Outcome,51.53378,0.0752,Barking and Dagenham
2018-02-04,39,M,,1,27,M,Knife,Awaiting Outcome,51.46829,-0.06703,Southwark
2018-02-09,55,F,White or White British,2,43,F,Knife,Awaiting Outcome,51.54417,-0.16594,Camden
2018-02-11,19,M,Asian or Asian British,1,23,M,Knife,Awaiting Outcome,51.42588,-0.12691,Lambeth
2018-02-12,41,M,Any Other Ethnic Appearance,,,,Gun,Unsolved,51.65178,-0.16148,Barnet
2018-02-13,54,F,,1,58,M,None,Awaiting Outcome,51.551,0.08613,Redbridge
2018-02-14,17,M,Black or Black British,2,17,,Knife,Awaiting Outcome,51.51276,0.022,Newham
2018-02-15,48,M,,1,38,F,None,Awaiting Outcome,51.62725,-0.00412,Waltham Forest
2018-02-18,19,M,Black or Black British,3,16,M,Knife,Solved,51.49473,-0.19768,Kensington and Chelsea
2018-02-19,26,M,Black or Black British,1,39,M,Knife,Awaiting Outcome,51.50854,-0.35128,Ealing
2018-02-20,17,M,Black or Black British,4,18,M,Knife,Awaiting Outcome,51.54786,-0.13515,Camden
2018-02-20,20,M,Black or Black British,4,18,M,Knife,Awaiting Outcome,51.54719,-0.15176,Camden
2018-02-20,24,M,,1,23,M,Gun,Awaiting Outcome,51.49754,-0.13234,Westminster
2018-02-25,30,M,White or White British,3,20,M,Blunt Object,Solved,51.47719,-0.01527,Greenwich
2018-03-01,42,M,,1,32,M,Knife,Solved,51.50003,-0.22461,Hammersmith and Fulham
2018-03-05,47,F,,1,57,M,Knife,Solved,51.43567,-0.34914,Richmond upon Thames
2018-03-05,20,M,Black or Black British,3,19,M,Knife,Solved,51.39543,-0.06386,Croydon
2018-03-08,19,M,Black or Black British,2,21,M,Gun,Awaiting Outcome,51.59866,-0.11087,Haringey
2018-03-10,44,M,,1,37,M,Knife,Solved,51.4842,-0.09659,Southwark
2018-03-12,68,M,White or White British,,,,None,Unsolved,51.40933,-0.26718,Kingston upon Thames
2018-03-14,18,M,Black or Black British,4,17,M,Knife,Awaiting Outcome,51.58388,0.13079,Barking and Dagenham
2018-03-14,20,M,White or White British,1,15,M,Gun,Awaiting Outcome,51.58672,-0.03742,Waltham Forest
2018-03-17,23,M,White or White British,4,,M,Knife,Unsolved,51.6451,-0.03923,Enfield
2018-03-18,36,M,Black or Black British,2,24,M,Knife,Solved,51.47589,-0.39973,Hounslow
2018-03-19,48,M,Asian or Asian British,2,23,M,Knife,Solved,51.50077,-0.39687,Ealing
2018-03-19,41,M,Black or Black British,1,17,M,Knife,Awaiting Outcome,51.58614,-0.00531,Waltham Forest
2018-03-20,21,M,White or White British,2,22,M,Knife,Solved,51.54081,0.00125,Newham
2018-03-22,42,M,Black or Black British,1,28,M,Knife,Solved,51.5501,-0.02904,Hackney
2018-03-24,36,M,Black or Black British,2,32,M,None,Solved,51.4746,-0.03075,Lewisham
2018-03-25,26,M,Black or Black British,,,,Gun,Unsolved,51.55084,-0.06643,Hackney
2018-03-26,50,M,,1,44,M,Knife,Awaiting Outcome,51.42639,-0.16963,Wandsworth
2018-03-27,59,M,White or White British,3,48,M,None,Awaiting Outcome,51.52795,0.11874,Barking and Dagenham
2018-03-29,23,M,Black or Black British,,,,Knife,Awaiting Outcome,51.49436,0.09583,Greenwich
2018-03-30,36,F,Black or Black British,1,38,M,Knife,Solved,51.58837,-0.08554,Haringey
2018-04-01,20,M,White or White British,1,24,M,Knife,Awaiting Outcome,51.44361,-0.17636,Wandsworth
2018-04-02,17,F,Black or Black British,1,30,M,Gun,Awaiting Outcome,51.60062,-0.05793,Haringey
2018-04-03,16,M,Asian or Asian British,2,18,M,Gun,Awaiting Outcome,51.57486,-0.02937,Waltham Forest
2018-04-03,80,F,White or White British,1,29,M,None,Solved,51.548,-0.13026,Camden
2018-04-04,53,M,Black or Black British,1,26,M,None,Awaiting Outcome,51.56347,-0.05861,Hackney
2018-04-04,38,M,White or White British,1,78,M,Knife,Solved,51.44129,0.00723,Lewisham
2018-04-04,18,M,Black or Black British,2,17,M,Knife,Solved,51.54769,-0.04932,Hackney
2018-04-12,35,M,White or White British,1,25,F,Knife,Awaiting Outcome,51.49402,-0.00803,Tower Hamlets
2018-04-15,38,F,Asian or Asian British,1,21,M,Knife,Awaiting Outcome,51.4587,-0.12126,Lambeth
2018-04-15,26,M,,1,34,F,Knife,Solved,51.59191,-0.25547,Barnet
2018-04-16,18,M,Asian or Asian British,,,,Knife,Awaiting Outcome,51.55283,0.02795,Newham
2018-04-17,47,M,White or White British,2,24,M,None,Awaiting Outcome,51.52102,-0.10836,Camden
2018-04-20,32,M,White or White British,1,31,M,None,Awaiting Outcome,51.39335,-0.20683,Merton
2018-04-21,20,M,Black or Black British,1,27,M,Knife,Awaiting Outcome,51.56242,-0.11144,Islington
2018-05-01,38,M,Black or Black British,,,,Gun,Awaiting Outcome,51.59448,-0.28562,Brent
2018-05-05,17,M,Black or Black British,,,,Gun,Awaiting Outcome,51.47871,-0.10325,Southwark
2018-05-13,71,F,,1,51,M,Ligature,Solved,51.51015,-0.4072,Hillingdon
2018-05-15,85,F,White or White British,1,65,M,None,Awaiting Outcome,51.59043,0.17453,Havering
2018-05-17,23,M,Black or Black British,1,22,M,Knife,Awaiting Outcome,51.54175,0.07042,Barking and Dagenham
2018-05-18,20,M,Black or Black British,1,16,M,Knife,Awaiting Outcome,51.55725,-0.38566,Hillingdon
2018-05-20,31,F,White or White British,1,35,M,None,Awaiting Outcome,51.39145,0.03633,Bromley
2018-05-20,28,M,Asian or Asian British,1,44,M,Knife,Awaiting Outcome,51.40574,-0.16184,Merton
2018-05-21,46,M,White or White British,1,52,M,Knife,Solved,51.47735,-0.11,Lambeth
2018-05-21,30,M,Black or Black British,1,21,M,Knife,Awaiting Outcome,51.53479,-0.10437,Islington
2018-05-25,61,F,,1,95,M,None,Awaiting Outcome,51.54966,-0.11253,Islington
2018-05-26,22,F,White or White British,2,38,M,None,Awaiting Outcome,51.51991,-0.09018,City of London
2018-05-30,41,M,,1,14,M,Knife,Awaiting Outcome,51.4869,-0.18387,Kensington and Chelsea
2018-06-01,28,F,White or White British,1,43,M,Knife,Awaiting Outcome,51.56106,-0.25401,Brent
2018-06-09,35,M,White or White British,4,23,M,Knife,Awaiting Outcome,51.58895,-0.1093,Haringey
2018-06-12,50,M,White or White British,1,52,M,None,Awaiting Outcome,51.54842,0.12106,Barking and Dagenham
2018-06-14,52,M,White or White British,1,20,M,None,Awaiting Outcome,51.47678,-0.12019,Lambeth
2018-06-18,23,M,Black or Black British,,,,Knife,Awaiting Outcome,51.49393,-0.06825,Southwark
2018-06-23,56,F,Asian or Asian British,1,50,M,Knife,Awaiting Outcome,51.49069,0.00917,Greenwich
2018-06-23,15,M,Black or Black British,2,16,M,Knife,Awaiting Outcome,51.59933,0.16404,Havering
2018-06-27,20,M,Any Other Ethnic Appearance,3,18,M,Knife,Awaiting Outcome,51.61415,-0.05399,Enfield
2018-07-01,72,F,,1,70,M,None,Awaiting Outcome,51.48341,0.06877,Greenwich
2018-07-12,17,F,Any Other Ethnic Appearance,1,21,M,Knife,Awaiting Outcome,51.47859,-0.09138,Southwark
2018-07-24,69,F,White or White British,1,73,M,Knife,Awaiting Outcome,51.45822,-0.09372,Southwark
2018-07-26,18,M,Black or Black British,1,17,M,Knife,Awaiting Outcome,51.47317,-0.09995,Lambeth
2018-08-01,23,M,Black or Black British,4,18,M,Knife,Awaiting Outcome,51.47871,-0.10325,Southwark
2018-08-02,50,F,White or White British,1,50,M,Other,Awaiting Outcome,51.5581,0.17965,Barking and Dagenham
2018-08-05,22,M,Asian or Asian British,2,19,M,Knife,Awaiting Outcome,51.40958,-0.28692,Kingston upon Thames
2018-08-07,7,M,Black or Black British,2,21,M,Other,Awaiting Outcome,51.47839,-0.02986,Lewisham
2018-08-15,31,F,Black or Black British,1,40,M,Knife,Awaiting Outcome,51.46794,-0.15811,Wandsworth
2018-08-17,42,M,,1,16,M,Knife,Awaiting Outcome,51.62035,-0.00806,Waltham Forest
2018-08-17,63,M,Black or Black British,1,67,M,Knife,Awaiting Outcome,51.48906,-0.08037,Southwark
2018-08-18,66,M,Black or Black British,1,29,F,Knife,Awaiting Outcome,51.4465,-0.01828,Lewisham
2018-08-21,43,F,,1,42,M,Other,Awaiting Outcome,51.56204,-0.1141,Islington
2018-08-24,73,F,White or White British,1,54,M,None,Awaiting Outcome,51.43615,-0.33591,Richmond upon Thames
2018-08-25,22,M,Black or Black British,1,27,M,Knife,Awaiting Outcome,51.48148,-0.02565,Greenwich
2018-08-31,68,F,,1,36,M,None,Awaiting Outcome,51.3982,0.06242,Bromley
2018-09-03,22,M,Any Other Ethnic Appearance,,,,Gun,Awaiting Outcome,51.6053,-0.07869,Haringey
2018-09-06,46,F,Black or Black British,4,21,M,Arson,Awaiting Outcome,51.47407,0.04526,Greenwich
2018-09-19,25,M,Black or Black British,1,24,M,Knife,Awaiting Outcome,51.54966,-0.12984,Islington
2018-09-21,76,M,Asian or Asian British,1,73,F,None,Awaiting Outcome,51.53988,0.06121,Newham
2018-09-22,20,M,Black or Black British,3,,,Knife,Awaiting Outcome,51.57118,-0.07604,Hackney
2018-09-22,19,M,Black or Black British,2,18,M,Gun,Awaiting Outcome,51.58599,-0.00541,Waltham Forest
2018-09-27,32,F,White or White British,1,26,M,Blunt Object,Awaiting Outcome,51.52436,-0.4197,Hillingdon
2018-10-11,22,M,Black or Black British,1,27,M,Gun,Awaiting Outcome,51.51978,-0.41463,Hillingdon
2018-10-12,23,M,Black or Black British,,,,Knife,Awaiting Outcome,51.60946,0.11265,Redbridge
2018-10-17,46,M,Black or Black British,2,45,M,None,Awaiting Outcome,51.47405,-0.15243,Wandsworth
2018-10-22,25,F,Asian or Asian British,1,32,M,None,Awaiting Outcome,51.53255,-0.03765,Tower Hamlets
2018-10-22,18,M,Black or Black British,,,,Gun,Awaiting Outcome,51.48744,0.007,Greenwich
2018-10-25,49,M,Black or Black British,,,,None,Awaiting Outcome,51.55648,-0.14555,Camden
2018-10-26,47,M,White or White British,1,43,F,Knife,Awaiting Outcome,51.59238,-0.23386,Barnet
2018-10-31,38,M,White or White British,1,,M,Knife,Awaiting Outcome,51.49425,-0.05747,Southwark
2018-11-01,15,M,Black or Black British,,,,Knife,Awaiting Outcome,51.43271,-0.02023,Lewisham
2018-11-02,17,M,Black or Black British,,,,Knife,Awaiting Outcome,51.45276,-0.14771,Wandsworth
2018-11-04,22,M,Black or Black British,3,19,M,Knife,Awaiting Outcome,51.406126,-0.061539,Bromley
2018-11-05,16,M,Black or Black British,4,,,Knife,Awaiting Outcome,51.449083,-0.113258,Lambeth
2018-11-12,62,F,Asian or Asian British,1,66,M,None,Awaiting Outcome,51.444208,-0.161882,Wandsworth
2018-11-12,35,F,Asian or Asian British,1,50,M,Other,Awaiting Outcome,51.582829,0.104606,Redbridge
2018-11-16,75,F,White or White British,1,55,M,Knife,Awaiting Outcome,51.481991,-0.063869,Southwark
2018-11-17,58,M,White or White British,2,37,M,Blunt Object,Awaiting Outcome,51.422851,-0.328292,Richmond upon Thames
2018-11-17,89,F,,1,37,F,None,Awaiting Outcome,51.52428,-0.2840304,Ealing
2018-11-24,26,M,Black or Black British,2,,M,Knife,Awaiting Outcome,51.528457,-0.076517,Hackney
2018-12-05,77,F,White or White British,3,,M,None,Awaiting Outcome,51.650489,-0.211603,Barnet
2018-12-08,18,M,White or White British,1,17,M,Knife,Awaiting Outcome,51.475641,-0.011144,Greenwich
2018-12-11,18,M,White or White British,1,25,M,Knife,Awaiting Outcome,51.448626,0.026727,Greenwich
2009-12-19,46,M,,1,51,M,None,Solved,51.537186,-0.246184,Brent
2010-10-25,63,F,,1,35,F,None,Solved,51.530798,-0.122742,Camden
2012-01-21,32,F,Asian or Asian British,3,62,M,Other,Unsolved,51.51022,-0.312487,Ealing
2013-08-28,51,M,White or White British,1,49,M,None,Solved,51.366936,-0.306381,Kingston upon Thames
2013-01-12,37,M,White or White British,2,51,M,Other,Unsolved,51.560187,-0.123436,Islington
2016-11-10,1,F,,1,32,M,None,Unsolved,51.505821,0.114284,Greenwich
2016-09-20,1,M,Black or Black British,1,39,M,None,Awaiting Outcome,51.489678,0.084683,Greenwich
2016-08-22,26,M,Black or Black British,5,,,None,Awaiting Outcome,51.668363,-0.165375,Enfield
2016-03-05,2,F,Asian or Asian British,1,25,M,None,Awaiting Outcome,51.541843,0.148113,Barking and Dagenham
2017-11-23,32,M,White or White British,,,,None,Unsolved,51.462265,-0.164713,Wandsworth
2017-12-20,51,M,White or White British,2,21,M,None,Awaiting Outcome,51.507211,-0.128381,Westminster
2017-08-27,18,M,Black or Black British,2,36,M,Knife,Awaiting Outcome,51.671099,-0.040283,Enfield
2018-02-04,3,M,White or White British,1,23,F,Blunt Object,Awaiting Outcome,51.389092,-0.075626,Croydon
2018-02-24,65,M,,1,19,F,Other,Solved,51.51384,-0.180512,Westminster
2018-04-15,18,F,,1,32,M,None,Awaiting Outcome,51.499608,0.118693,Greenwich
2018-07-07,57,M,White or White British,1,60,M,None,Awaiting Outcome,51.556879,0.006391,Waltham Forest
2018-08-17,52,M,White or White British,1,25,M,Poison,Awaiting Outcome,51.361473,-0.30608,Kingston upon Thames
2018-12-18,20,M,Black or Black British,3,20,M,Gun,Awaiting Outcome,51.632943,-0.050988,Enfield
2018-12-22,25,M,Black or Black British,2,15,M,Knife,Awaiting Outcome,51.592631,-0.069436,Haringey
